run_id,benchmark,kernel,group,arm,model,class,repeat,dp_alone_trials,dp_alone_outcomes,dp_alone_parallel,dp_alone_speedup_vs_seq,agent_outcome,agent_speedup_vs_seq,agent_vs_dp_alone,timing_comparable,rewrites_kept,llm_calls,verdict
e1_r_a,tsvc/s1213,s1213,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
e1_r_a,tsvc/s1213,s1213,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.152,2.152,True,1,1,gained
e1_r_a,tsvc/s1213,s1213,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
e1_r_a,tsvc/s1213,s1213,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
e1_r_a,tsvc/s1213,s1213,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.504,3.504,True,1,2,gained
e1_r_a,tsvc/s127,s127,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.804,3.804,True,1,1,gained
e1_r_a,tsvc/s127,s127,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,4.867,4.867,True,1,1,gained
e1_r_a,tsvc/s127,s127,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,4.274,4.274,True,1,1,gained
e1_r_a,tsvc/s127,s127,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,4.182,4.182,True,1,1,gained
e1_r_a,tsvc/s127,s127,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,4.265,4.265,True,1,1,gained
e1_r_a,tsvc/s211,s211,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_a,tsvc/s211,s211,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,parallel-not-faster,1.072,1.072,True,1,2,gained-not-faster
e1_r_a,tsvc/s211,s211,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
e1_r_a,tsvc/s211,s211,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
e1_r_a,tsvc/s211,s211,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.103,1.103,True,1,1,gained
e1_r_a,tsvc/s212,s212,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.386,1.386,True,1,1,gained
e1_r_a,tsvc/s212,s212,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.096,2.096,True,1,1,gained
e1_r_a,tsvc/s212,s212,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.365,1.365,True,1,1,gained
e1_r_a,tsvc/s212,s212,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,3,neither
e1_r_a,tsvc/s212,s212,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_a,tsvc/s241,s241,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.232,2.232,True,1,4,gained
e1_r_a,tsvc/s241,s241,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_a,tsvc/s241,s241,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,5,neither
e1_r_a,tsvc/s241,s241,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
e1_r_a,tsvc/s241,s241,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_a,tsvc/s243,s243,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.677,1.677,True,1,1,gained
e1_r_a,tsvc/s243,s243,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,parallel-not-faster,1.081,1.081,True,1,1,gained-not-faster
e1_r_a,tsvc/s243,s243,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.165,1.165,True,1,1,gained
e1_r_a,tsvc/s243,s243,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.244,1.244,True,1,3,gained
e1_r_a,tsvc/s243,s243,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_a,tsvc/s244,s244,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_a,tsvc/s244,s244,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
e1_r_a,tsvc/s244,s244,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
e1_r_a,tsvc/s244,s244,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_a,tsvc/s244,s244,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,4.392,4.392,True,1,2,gained
e1_r_b,tsvc/s252,s252,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,4.154,4.154,True,1,1,gained
e1_r_b,tsvc/s252,s252,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,4.294,4.294,True,1,1,gained
e1_r_b,tsvc/s252,s252,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.353,2.353,True,1,1,gained
e1_r_b,tsvc/s252,s252,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
e1_r_b,tsvc/s252,s252,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_b,tsvc/s254,s254,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.83,3.83,True,1,1,gained
e1_r_b,tsvc/s254,s254,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.368,3.368,True,1,1,gained
e1_r_b,tsvc/s254,s254,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.803,3.803,True,1,1,gained
e1_r_b,tsvc/s254,s254,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,4.664,4.664,True,1,1,gained
e1_r_b,tsvc/s254,s254,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.687,3.687,True,1,1,gained
e1_r_b,tsvc/s255,s255,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.428,2.428,True,1,1,gained
e1_r_b,tsvc/s255,s255,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.055,2.055,True,1,1,gained
e1_r_b,tsvc/s255,s255,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.299,2.299,True,1,1,gained
e1_r_b,tsvc/s255,s255,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
e1_r_b,tsvc/s255,s255,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.29,2.29,True,1,1,gained
e1_r_b,tsvc/s281,s281,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
e1_r_b,tsvc/s281,s281,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_b,tsvc/s281,s281,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_b,tsvc/s281,s281,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,4,neither
e1_r_b,tsvc/s281,s281,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_b,tsvc/s291,s291,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.938,3.938,True,1,1,gained
e1_r_b,tsvc/s291,s291,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.03,3.03,True,1,1,gained
e1_r_b,tsvc/s291,s291,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.677,3.677,True,1,1,gained
e1_r_b,tsvc/s291,s291,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.967,3.967,True,1,1,gained
e1_r_b,tsvc/s291,s291,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.756,3.756,True,1,1,gained
e1_r_b,tsvc/s292,s292,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.735,1.735,True,1,1,gained
e1_r_b,tsvc/s292,s292,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.446,2.446,True,1,1,gained
e1_r_b,tsvc/s292,s292,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.273,2.273,True,1,1,gained
e1_r_b,tsvc/s292,s292,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.344,2.344,True,1,1,gained
e1_r_b,tsvc/s292,s292,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.395,2.395,True,1,1,gained
e1_r_b,tsvc/s293,s293,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.383,3.383,True,1,1,gained
e1_r_b,tsvc/s293,s293,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.195,3.195,True,1,1,gained
e1_r_b,tsvc/s293,s293,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.299,3.299,True,1,1,gained
e1_r_b,tsvc/s293,s293,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.499,3.499,True,1,1,gained
e1_r_b,tsvc/s293,s293,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.109,3.109,True,1,1,gained
e1_r_b,tsvc/s331,s331,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
e1_r_b,tsvc/s331,s331,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_b,tsvc/s331,s331,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
e1_r_b,tsvc/s331,s331,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_b,tsvc/s331,s331,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
e1_r_b,tsvc/s341,s341,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_b,tsvc/s341,s341,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_b,tsvc/s341,s341,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_b,tsvc/s341,s341,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_b,tsvc/s341,s341,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_bare_a,tsvc/s112,s112,,bare_llm,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,BROKEN,,,True,,1,unsafe
e1_bare_a,tsvc/s112,s112,,bare_llm,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,parallel-not-faster,0.862,0.862,True,,1,worse
e1_bare_a,tsvc/s112,s112,,bare_llm,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,BROKEN,,,True,,1,unsafe
e1_bare_a,tsvc/s112,s112,,bare_llm,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,parallel-not-faster,0.819,0.819,True,,1,worse
e1_bare_a,tsvc/s112,s112,,bare_llm,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,parallel-not-faster,0.142,0.142,True,,1,worse
e1_bare_a,tsvc/s121,s121,,bare_llm,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,parallel-not-faster,0.143,0.143,True,,1,worse
e1_bare_a,tsvc/s121,s121,,bare_llm,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.592,1.592,True,,1,gained
e1_bare_a,tsvc/s121,s121,,bare_llm,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.387,1.387,True,,1,gained
e1_bare_a,tsvc/s121,s121,,bare_llm,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,parallel-not-faster,0.133,0.133,True,,1,worse
e1_bare_a,tsvc/s121,s121,,bare_llm,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.601,1.601,True,,1,gained
e1_bare_a,tsvc/s1213,s1213,,bare_llm,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,parallel-not-faster,0.266,0.266,True,,1,worse
e1_bare_a,tsvc/s1213,s1213,,bare_llm,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,BROKEN,,,True,,1,unsafe
e1_bare_a,tsvc/s1213,s1213,,bare_llm,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.586,2.586,True,,1,gained
e1_bare_a,tsvc/s1213,s1213,,bare_llm,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,BROKEN,,,True,,1,unsafe
e1_bare_a,tsvc/s1213,s1213,,bare_llm,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.733,1.733,True,,1,gained
e1_bare_a,tsvc/s127,s127,,bare_llm,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,4.254,4.254,True,,1,gained
e1_bare_a,tsvc/s127,s127,,bare_llm,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,4.188,4.188,True,,1,gained
e1_bare_a,tsvc/s127,s127,,bare_llm,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,4.088,4.088,True,,1,gained
e1_bare_a,tsvc/s127,s127,,bare_llm,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,4.239,4.239,True,,1,gained
e1_bare_a,tsvc/s127,s127,,bare_llm,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.874,3.874,True,,1,gained
e1_bare_a,tsvc/s211,s211,,bare_llm,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,BROKEN,,,True,,1,unsafe
e1_bare_a,tsvc/s211,s211,,bare_llm,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,BROKEN,,,True,,1,unsafe
e1_bare_a,tsvc/s211,s211,,bare_llm,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,BROKEN,,,True,,1,unsafe
e1_bare_a,tsvc/s211,s211,,bare_llm,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,BROKEN,,,True,,1,unsafe
e1_bare_a,tsvc/s211,s211,,bare_llm,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,BROKEN,,,True,,1,unsafe
e1_bare_a,tsvc/s212,s212,,bare_llm,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.497,2.497,True,,1,gained
e1_bare_a,tsvc/s212,s212,,bare_llm,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.435,2.435,True,,1,gained
e1_bare_a,tsvc/s212,s212,,bare_llm,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.391,2.391,True,,1,gained
e1_bare_a,tsvc/s212,s212,,bare_llm,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.17,1.17,True,,1,gained
e1_bare_a,tsvc/s212,s212,,bare_llm,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,BROKEN,,,True,,1,unsafe
e1_bare_a,tsvc/s241,s241,,bare_llm,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,BROKEN,,,True,,1,unsafe
e1_bare_a,tsvc/s241,s241,,bare_llm,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,BROKEN,,,True,,1,unsafe
e1_bare_a,tsvc/s241,s241,,bare_llm,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,BROKEN,,,True,,1,unsafe
e1_bare_a,tsvc/s241,s241,,bare_llm,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.858,1.858,True,,1,gained
e1_bare_a,tsvc/s241,s241,,bare_llm,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,parallel-not-faster,0.853,0.853,True,,1,worse
e1_bare_a,tsvc/s243,s243,,bare_llm,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.143,2.143,True,,1,gained
e1_bare_a,tsvc/s243,s243,,bare_llm,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.201,1.201,True,,1,gained
e1_bare_a,tsvc/s243,s243,,bare_llm,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,BROKEN,,,True,,1,unsafe
e1_bare_a,tsvc/s243,s243,,bare_llm,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,SCAFFOLD_MODIFIED,,,True,,1,invalid
e1_bare_a,tsvc/s243,s243,,bare_llm,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.306,2.306,True,,1,gained
e1_bare_a,tsvc/s244,s244,,bare_llm,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.559,3.559,True,,1,gained
e1_bare_a,tsvc/s244,s244,,bare_llm,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,VERIFY_FAILED,,,False,,1,invalid
e1_bare_a,tsvc/s244,s244,,bare_llm,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,4.198,4.198,True,,1,gained
e1_bare_a,tsvc/s244,s244,,bare_llm,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,BROKEN,,,True,,1,unsafe
e1_bare_a,tsvc/s244,s244,,bare_llm,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,4.199,4.199,True,,1,gained
e1_bare_b,tsvc/s252,s252,,bare_llm,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.364,2.364,True,,1,gained
e1_bare_b,tsvc/s252,s252,,bare_llm,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,parallel-not-faster,1.022,1.022,True,,1,gained-not-faster
e1_bare_b,tsvc/s252,s252,,bare_llm,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,BROKEN,,,True,,1,unsafe
e1_bare_b,tsvc/s252,s252,,bare_llm,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,parallel-not-faster,0.765,0.765,True,,1,worse
e1_bare_b,tsvc/s252,s252,,bare_llm,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,parallel-not-faster,0.787,0.787,True,,1,worse
e1_bare_b,tsvc/s254,s254,,bare_llm,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.84,3.84,True,,1,gained
e1_bare_b,tsvc/s254,s254,,bare_llm,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.585,3.585,True,,1,gained
e1_bare_b,tsvc/s254,s254,,bare_llm,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,4.012,4.012,True,,1,gained
e1_bare_b,tsvc/s254,s254,,bare_llm,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.752,3.752,True,,1,gained
e1_bare_b,tsvc/s254,s254,,bare_llm,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,4.035,4.035,True,,1,gained
e1_bare_b,tsvc/s255,s255,,bare_llm,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.305,2.305,True,,1,gained
e1_bare_b,tsvc/s255,s255,,bare_llm,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.121,3.121,True,,1,gained
e1_bare_b,tsvc/s255,s255,,bare_llm,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.289,2.289,True,,1,gained
